,Student Name,Student ID,Course Title,Course Code,Class Title,Class Code,Assessment Type,Assignment Title,Group Assignment,Poll Title,Grader Name,Updated Date,Comment,Score,Learning Outcome Name,HC Name
419,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 8.2 - PageRank in citation networks,8.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-03-20 08:19:06+00:00,This is excellent work!,,,
420,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 9.1 - Mean field approximation,9.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-04-10 19:15:42+00:00,This is excellent work!,4.0,,pythonimplementation
421,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 9.2 - Networks unit synthesis,9.2,video,,,,Prof. Ben Affleck,2020-04-03 16:25:28+00:00,This is excellent work!,3.0,,networkmodeling
422,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 10.1 - Simulations with random numbers,10.1,poll,,,Reflection Poll,Prof. Ben Affleck,2020-04-05 18:15:40+00:00,This is excellent work!,4.0,,mcmodeling
423,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 10.2 - Random numbers from simulations,10.2,poll,,,Reflection poll,Prof. Ben Affleck,2020-04-11 17:31:47+00:00,This is excellent work!,4.0,,interpretresults
424,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 12.1 - The Ising model 1,12.1,video,,,,Prof. Ben Affleck,2020-04-14 09:45:23+00:00,This is excellent work!,3.0,,mcmodeling
425,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 12.2 - The Metropolis-Hastings method,12.2,poll,,,Poll A,Prof. Ben Affleck,2020-04-16 16:33:49+00:00,This is excellent work!,4.0,,mcmodeling
426,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 13.1 - The Ising model 2,13.1,video,,,,Prof. Ben Affleck,2020-04-21 20:11:07+00:00,This is excellent work!,,,
427,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 13.1 - The Ising model 2,13.1,video,,,,Prof. Ben Affleck,2020-04-26 20:11:38+00:00,This is excellent work!,4.0,,mcmodeling
428,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 13.2 - Random walks in finance,13.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-05-01 18:11:07+00:00,This is excellent work!,3.0,,mcmodeling
429,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 14.1 - The Kelly criterion,14.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-05-06 15:10:11+00:00,This is excellent work!,5.0,,mcmodeling
